,Game_ID,Rated_(T/F),Number_of_Turns,Game_Status,Winner,Time_Increment,Moves,Opening_Eco,Opening_Ply,Game_Duration,Elo_Difference,Duration_Category,Opening,Time_Per_Move,White_Rating_Tier,Black_Rating_Tier,Average Time
18303,V68ZcPmq,True,69,resign,white,20+5,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 d4 d5 Bd3 Nc6 O-O Be7 Re1 Nf6 Nbd2 O-O Nf1 Nb4 Bb5 a6 Ba4 b5 Bb3 Nc6 c3 Ne4 Bc2 Bf5 Ne3 Bg6 Ng4 Bd6 Nge5 Nxe5 Nxe5 Bxe5 dxe5 Re8 f3 Nc5 Bxg6 hxg6 Qd4 Ne6 Qg4 c6 Be3 Qc7 f4 Nf8 Rad1 Nd7 Bc1 Nb6 Re3 Qd7 Qh4 Qd8 Qf2 Nc8 Rh3 Kf8 Be3 Ne7 Qh4 Nf5 Bc5+,C42,15,24.01,58,Short,Russian Game: Classical Attack |  Chigorin Variation,0.35,Advanced,Advanced,0.01
18304,XyO8v4NC,True,41,outoftime,white,10+0,Nf3 d5 g3 Nf6 Bg2 Bg4 O-O e6 Ne5 Bf5 d3 Bd6 Nf3 O-O Nbd2 h5 Nh4 Bh7 e4 Ng4 h3 Ne5 exd5 exd5 Bxd5 c6 Bg2 Nbd7 Qxh5 Nf6 Qe2 Qd7 Ndf3 Rae8 Qd1 Nxf3+ Nxf3 Re7 Bg5 Qf5 Qd2,A08,4,13.81,188,Short,King's Indian Attack,0.34,Advanced,Advanced,0.02
18305,tcA7OEpW,False,37,resign,white,5+5,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Nc3 Nxc3 dxc3 Be7 Bc4 c6 O-O d5 Bd3 Nd7 Bf4 O-O Qd2 Nf6 Rfe1 Bd6 Re2 Bxf4 Qxf4 h6 Rae1 Be6 Nd4 Bd7 Nf5 Qb8 Nxh6+ gxh6 Qxf6,C42,9,8.98,322,Short,Russian Game: Nimzowitsch Attack,0.24,Master,Advanced,0.03
18306,y2lwJOkK,True,55,resign,white,10+0,e4 e5 Nf3 Nf6 Nc3 Bb4 d3 d5 exd5 Nxd5 Bd2 Bxc3 bxc3 Nc6 Be2 Be6 O-O f6 Nh4 O-O Bg4 Qd7 Bxe6+ Qxe6 c4 Nde7 g3 Rad8 Re1 Qd6 Kf1 Nd4 Be3 Nef5 Nxf5 Nxf5 Qg4 Qd7 Qf3 c6 Bxa7 b5 Bb6 Rb8 c5 Nd4 Qd1 Qh3+ Kg1 f5 c3 Ne6 Rxe5 f4 Rh5,C42,5,9.51,-180,Short,Russian Game: Three Knights Game,0.17,Advanced,Advanced,0.02
18307,YHbKnIMn,False,71,mate,white,5+8,e3 h5 d3 Rh6 Bd2 Rd6 Be2 e5 Nc3 Rc6 Nf3 d5 h4 d4 exd4 e4 dxe4 Re6 a4 Rxe4 Nxe4 Qd7 Bd3 Qe7 Ke2 Qg5 Nexg5 f6 Ke3 fxg5 Ke4 c5 dxc5 Bd7 hxg5 Bc6+ Ke3 Be4 Kxe4 Ke7 Rxh5 Ke6 Rh8 Nf6+ Ke3 Ng4+ Kd4 Kd7 Bf5+ Kc6 Bxg4 a5 Rg8 Ra6 Rxf8 Kc7 c3 Rc6 b4 Rxc5 bxc5 Kc6 Ne5+ Kc7 Rg8 b5 Rxg7+ Kd8 Qh1 bxa4 Qh8#,A00,1,6.8,49,Short,Van't Kruijs Opening,0.1,Intermediate,Intermediate,0.01
18308,uqq57W3V,True,136,outoftime,black,10+0,e3 d5 g3 Nf6 b3 Nc6 Bg2 Bf5 Bb2 e6 h4 Be7 h5 h6 a4 a5 Qe2 Bxc2 Qb5 Qb8 Na3 Bf5 Rc1 O-O Rxc6 bxc6 Qxc6 Qxb3 Qc1 Bxa3 Bxa3 Qxa4 Bxf8 Rxf8 Ne2 Qc2 Qa1 Bg4 f3 Bxh5 O-O Qxd2 Nf4 Qxe3+ Rf2 e5 Ne2 e4 Qxa5 exf3 Bxf3 Bxf3 Nf4 Qe1+ Qxe1 Be4 Qc3 Ng4 Ra2 Rd8 Qxc7 Rf8 Nh5 Bg6 Nf4 Be4 Qd7 Nf6 Qb5 Bf3 Qc6 Be4 Ra8 d4 Qa6 Rxa8 Qc4 Rd8 Qc7 Rf8 Qd6 d3 Nxd3 Bxd3 Qxd3 Re8 Qf5 Rf8 Kg2 g6 Qf4 Kg7 Qd6 h5 Kh3 Ng4 Qd4+ Nf6 Kh4 Re8 Qc5 Re4+ Kh3 Re1 Qf2 Rh1+ Kg2 Rh2+ Kxh2 Ng4+ Kg2 Nxf2 Kxf2 Kf6 Kf3 Kf5 g4+ hxg4+ Kg3 g5 Kg2 Kf4 Kg1 g3 Kg2 Kg4 Kg1 Kf3 Kh1 g2+ Kg1 f6 Kh2 Kf2 Kh3 g1=R,A00,1,18.62,-217,Short,Van't Kruijs Opening,0.14,Intermediate,Advanced,0.01
18309,eBRGiAzm,True,74,resign,black,10+0,e4 e5 Nf3 Nc6 Nc3 d6 Be2 Be6 d3 Be7 Bd2 Nf6 O-O h6 a4 O-O a5 a6 Qb1 d5 exd5 Nxd5 Nxd5 Qxd5 c4 Qd8 Qc2 Bf6 b3 Nd4 Nxd4 exd4 Qa2 Bg5 Be1 c5 Bd2 Bxd2 Qxd2 b6 axb6 Qxb6 Qb2 Rfb8 Bf3 Ra7 Rfe1 Qxb3 Qxb3 Rxb3 Be4 g6 h3 Bf5 Bxf5 gxf5 Re5 Rxd3 Rxc5 Rc3 Rxf5 Rxc4 Rf4 a5 Rd1 Rd7 Rf6 d3 Rxh6 d2 Rb6 Rc1 Rb8+ Kg7,C46,5,7.48,99,Short,Three Knights Opening,0.1,Advanced,Intermediate,0.01
18310,VjoCeF7u,True,45,draw,draw,10+0,e4 c6 d4 d5 exd5 cxd5 Bd3 Nc6 Be3 Nf6 Nf3 Qb6 Qc1 Bg4 c3 Bxf3 gxf3 e6 c4 Nxd4 cxd5 Nxd5 Qc4 Nxe3 Qa4+ Kd8 fxe3 Nxf3+ Ke2 Qxb2+ Kxf3 Qxa1 Qa5+ Ke8 Bb5+ Ke7 Qc7+ Kf6 Qf4+ Ke7 Qc7+ Kf6 Qf4+ Ke7 Qc7+,B13,5,5.73,-105,Short,Caro-Kann Defense: Exchange Variation,0.13,Intermediate,Advanced,0.02
18311,2ZN3l5z4,True,50,resign,black,10+0,e4 e5 Nf3 Nc6 Be2 h6 d3 Nf6 Bd2 Bc5 Nc3 O-O O-O d5 exd5 Nxd5 Nxd5 Qxd5 c4 Qd6 a3 Be6 b4 Bd4 Nxd4 Nxd4 Re1 Nf5 Bc3 Rae8 c5 Qd5 Bf3 Qd7 Rxe5 c6 Bg4 Qc7 Bxf5 Bxf5 Rxf5 Re6 Qg4 f6 Bd2 Re5 Rxe5 Qxe5 Bxh6 Qxa1+,C44,5,5.69,286,Short,King's Pawn Game: Tayler Opening,0.11,Advanced,Intermediate,0.02
18312,bK1u2wYn,True,95,resign,white,10+0,e4 e5 Nf3 Nc6 Nc3 Bc5 Be2 d6 d3 Nf6 Bg5 h6 Bh4 g5 Bg3 g4 Nd2 Nh5 Bxg4 Nxg3 hxg3 Bxg4 Qxg4 Nd4 O-O-O Ne6 Rdf1 Qg5 Qxg5 Nxg5 f4 exf4 gxf4 Ne6 Nb3 Be3+ Kd1 Nxf4 Rf3 Nxg2 Rg3 O-O-O Rxg2 c5 Nd5 Bg5 a3 b5 Nc3 a6 Nd5 c4 Nd2 cxd3 cxd3 Kb7 Nb3 Rc8 Rc2 Rcd8 Rc7+ Kb8 Rxf7 Rdg8 Rd7 Rd8 Rxd8+ Rxd8 Rf1 Rc8 Rf7 a5 Rf2 a4 Nd4 Bh4 Rc2 Rf8 Nxb5 Rf1+ Kd2 Rf2+ Kc3 Rf3 Nxd6 Be1+ Kc4 Bg3 Nf5 h5 Nxg3 Rxg3 Rh2 Rg5 Nf4,C46,5,13.35,116,Short,Three Knights Opening,0.14,Advanced,Intermediate,0.01
18313,PgCQgXoQ,True,154,resign,black,10+0,Nf3 d5 g3 Nc6 Bg2 Bf5 d4 e6 O-O Nf6 Nc3 Bb4 Bg5 O-O Qd2 h6 Bxf6 Qxf6 e3 Bg4 Qd1 Bxf3 Bxf3 a6 Ne2 Qxf3 c3 Bd6 Nf4 Qxd1 Raxd1 Bxf4 exf4 a5 Rfe1 a4 h4 f5 Rxe6 Rae8 Rxe8 Rxe8 Kg2 Re2 Rb1 Re8 h5 Kf7 Kf3 Kf6 g4 Re4 Kg3 fxg4 Kxg4 g5 Kf3 Rxf4+ Kg3 Re4 f3 Re6 f4 gxf4+ Kxf4 Re4+ Kg3 Kg5 Kf3 Rf4+ Kg3 Rg4+ Kf3 Kxh5 Rh1+ Kg5 Rxh6 Kxh6 Kxg4 Kg6 Kf4 Kf6 Ke3 Kf5 b4 axb3 axb3 Na5 b4 Nc4+ Kd3 Kf4 b5 b6 Kc2 Ke3 Kb3 Kd3 Kb4 Kc2 Ka4 Ne3 Kb4 Kd3 Kb3 Ke4 Kb2 Kf5 Kc1 Ke6 Kd2 Nc4+ Kd3 Kd6 Kc2 c6 bxc6 Kxc6 Kb3 b5 Kb4 Ne3 Ka5 Nd1 Kb4 Kb6 Kb3 Ka5 Kc2 Nxc3 Kxc3 b4+ Kb3 Kb5 Kc2 Kc4 Kb2 Kxd4 Kb3 Kd3 Kxb4 d4 Kb3 Kd2 Kb2 d3 Kb1 Ke2 Kc1 d2+ Kc2 d1=Q+ Kc3 Qd3+,A07,3,12.39,-146,Short,King's Indian Attack,0.08,Intermediate,Advanced,0.01
18314,6EkLMmU5,True,108,resign,black,10+0,e4 d6 Nf3 e5 a3 Bg4 Be2 Be7 h3 Bh5 Nc3 Nf6 d3 Nc6 Be3 a6 Qd2 Qd7 O-O-O O-O-O g4 Bg6 Nd5 Qe6 Nxf6 Bxf6 Qc3 Qe7 Nd2 Bg5 Bxg5 Qxg5 Kb1 Qf4 f3 h5 Nc4 hxg4 fxg4 Qg3 Na5 Nxa5 Qxa5 Rxh3 Rxh3 Qxh3 Qe1 Rh8 Qg1 Qh2 g5 Qxe2 Kc1 Bh5 Re1 Qg4 Qxg4+ Bxg4 Rf1 Rf8 Rh1 g6 Rh7 Be6 Kd2 Kd7 Kc3 Kc6 Kb4 Kb6 c4 c5+ Ka4 a5 Kb3 Kc6 Kc3 b6 b4 axb4+ axb4 cxb4+ Kxb4 Ra8 Rh2 Rb8 Ra2 Rh8 Kc3 Bh3 Rf2 Be6 d4 exd4+ Kxd4 Rh1 Kc3 Rc1+ Rc2 Rxc2+ Kxc2 Bxc4 Kc3 Kc5 Kc2 Kd4 e5 dxe5,C41,4,16.76,-93,Short,Philidor Defense #2,0.16,Intermediate,Advanced,0.01
18315,Q5FXOu1K,True,118,outoftime,draw,10+0,d4 d5 c4 c6 Nc3 Nf6 Nf3 Bf5 g3 e6 Bg2 Bb4 O-O O-O Ne5 Nbd7 Bg5 dxc4 Nxc4 h6 Bc1 Qc7 Bf4 Qc8 Nd6 Bxd6 Bxd6 Re8 e4 Bg4 f3 Bh5 Qc2 Qd8 b3 Nb6 Ba3 Qxd4+ Kh1 Qe5 Bb2 Qc7 Nb5 Qe7 Bxf6 gxf6 Nc3 Qc5 Rac1 Rad8 Nd5 Rxd5 Qxc5 Rxc5 Rxc5 Bg6 Rd1 Kg7 Rc2 f5 Rcd2 fxe4 fxe4 Bh5 Rd8 Bxd1 Rxe8 Be2 Re7 Ba6 Kg1 Kf6 Rc7 Kg7 Bf1 Bxf1 Kxf1 Kf6 Rxb7 Ke5 Rxa7 Kxe4 Rxf7 Ke5 Rh7 Kf5 Rxh6 Ke5 a4 Nxa4 bxa4 Kd6 Ke2 Kc7 Kd3 Kd7 Kd4 Kc7 Kc5 Kb7 Rh7+ Kc8 Kxc6 Kd8 Kd6 Ke8 Kxe6 Kf8 g4 Kg8 Rd7 Kh8 g5 Kg8 g6 Kf8 Rd8+ Kg7,D15,7,17.61,204,Short,Slav Defense: Three Knights Variation,0.15,Advanced,Advanced,0.01
18316,BPg0pKCL,True,109,mate,white,10+0,e4 e5 Nf3 Nc6 Nc3 Nf6 d3 Bc5 Be2 d6 Bg5 O-O Nd5 Nd4 Nxf6+ gxf6 Bh6 Re8 O-O Ne6 Qd2 Ng5 Bxg5 fxg5 Qxg5+ Qxg5 Nxg5 f6 Nf3 Kf7 a4 Rg8 Kh1 Bd7 c3 Rg7 b4 Bb6 a5 Rag8 axb6 axb6 Rg1 h5 Ra7 h4 Nxh4 Bh3 Rxb7 Rg4 Bxg4 Bxg4 Rxc7+ Ke6 f3 Bh5 Rb7 Be8 Rxb6 Ba4 Ra1 Bc2 Raa6 Bxd3 Rxd6+ Ke7 Re6+ Kd7 Rad6+ Kc7 Rxd3 Ra8 Rd1 Ra3 Rxf6 Rxc3 Rf5 Rb3 Rxe5 Rxb4 f4 Rb8 f5 Kc6 f6 Kc7 f7 Rf8 Rf5 Ra8 f8=Q Rxf8 Rxf8 Kc6 e5 Kc5 e6 Kc4 e7 Kc3 e8=Q Kc2 Qe2+ Kc3 Rc8+ Kb4 Rb1+ Ka3 Ra8#,C46,6,8.36,12,Short,Four Knights Game,0.08,Advanced,Intermediate,0.01
18317,09fzI0ta,True,55,resign,white,10+0,d4 e6 c4 d5 cxd5 Qxd5 Nc3 Bb4 a3 Bxc3+ bxc3 Nf6 Bb2 Nbd7 Nf3 h6 e3 O-O Be2 b6 O-O Bb7 c4 Qc6 Qb3 e5 dxe5 Ng4 h3 Ngxe5 Qb5 Qg6 Bxe5 Nxe5 Qxe5 Rae8 Qxc7 Re7 Qxe7 Bc6 Qxa7 h5 Qxb6 Qh6 Ne5 Be4 Qxh6 gxh6 Bxh5 Kh7 Nxf7 Rg8 f3 Bf5 Kh2,D30,4,9.31,-14,Short,Queen's Gambit Declined,0.17,Intermediate,Advanced,0.02
18318,l6ld8oKZ,True,115,mate,white,10+0,d4 d5 e4 dxe4 Nc3 Nc6 f3 Qxd4 fxe4 Qxd1+ Nxd1 Nd4 Bd3 Bg4 Nc3 Nf6 Be3 Nc6 Nf3 Bxf3 gxf3 Nb4 O-O-O Nxd3+ Rxd3 Rd8 Rhd1 Rxd3 Rxd3 a6 Nd5 Nxd5 Rxd5 e6 Rd3 Bd6 Rb3 b6 a4 Bxh2 f4 O-O Rc3 e5 f5 Bf4 Bxf4 exf4 Rxc7 h6 Rb7 f3 Kd2 Re8 Ke3 f2 Kxf2 Rxe4 Rxb6 Rxa4 Ke3 Kf8 b3 Ra2 c4 Ra3 c5 a5 c6 Ra1 c7 Rc1 Rb8+ Ke7 c8=Q Rxc8 Rxc8 h5 Ra8 h4 Rxa5 Kf6 b4 h3 b5 h2 Ra1 Ke7 Rb1 Kd6 Kd4 Kc7 Kc5 Kb7 Rh1 g6 fxg6 fxg6 Rxh2 g5 Rg2 g4 Rxg4 Kc7 b6+ Kb7 Rg7+ Kb8 Kc6 Kc8 b7+ Kb8 Rg8+ Ka7 Ra8#,D00,3,11.87,16,Short,Blackmar-Diemer Gambit,0.1,Advanced,Advanced,0.01
18319,NSklHTPJ,False,43,resign,black,30+4,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 h6 Nc3 Nf6 Nd5 Nxd5 Bxd5 O-O O-O d6 Bd2 Nb4 Bc4 Be6 Bxe6 fxe6 c3 Nxd3 b4 Bb6 Bxh6 gxh6 Qxd3 Qf6 a4 a5 b5 Rae8 Rab1 Re7 c4 Rg7 Rfe1 Qg6 g3 Rgf7 Qe2,C50,7,6.82,12,Short,Italian Game: Giuoco Pianissimo,0.16,Advanced,Intermediate,0.02
18320,n2xDm4uq,True,100,mate,black,10+0,e4 c5 Nf3 d6 Bc4 Nc6 Nc3 Nf6 d3 g6 O-O Bg7 Bg5 O-O Qc1 a6 Bh6 b5 Bd5 Nxd5 Nxd5 e6 Bxg7 Kxg7 Nc3 Qb6 Qe3 a5 e5 b4 Nd1 dxe5 Nxe5 Nxe5 Qxe5+ f6 Qe3 Bb7 f3 Rae8 Re1 Qd6 c3 Ba6 cxb4 axb4 Nf2 Qd4 Qxd4 cxd4 Rac1 Rc8 Rxc8 Rxc8 Kf1 e5 Rb1 Rc2 Ke1 f5 h3 Kf6 g4 h6 h4 Bb5 a3 b3 Kf1 Ke6 Ke1 Kd5 h5 gxh5 gxf5 h4 f6 Ke6 Ne4 Rh2 Nf2 Bxd3 Nxd3 Rh1+ Kd2 Rxb1 Nxe5 Kxf6 Nc4 h3 Ke2 h2 Kf2 h1=Q Kg3 Qg1+ Kh4 Qg5+ Kh3 Rh1#,B50,4,10.94,-339,Short,Sicilian Defense,0.11,Intermediate,Advanced,0.01
18321,5iRRxP6f,True,39,resign,white,10+0,e4 Nf6 d3 c5 Bg5 Nc6 Nc3 h6 Bh4 d5 Bxf6 gxf6 exd5 Nd4 Nf3 Bg4 Be2 h5 Nxd4 cxd4 Bxg4 dxc3 Bxh5 Qxd5 Bf3 cxb2 Bxd5 bxa1=Q Qxa1 O-O-O Bf3 e5 Qb2 b6 Qb5 Kb8 Qc6 Bb4+ Kd1,B02,3,5.18,88,Short,Alekhine Defense: Maroczy Variation,0.13,Intermediate,Intermediate,0.03
18322,GWyebKUp,True,36,resign,black,10+0,e4 c6 d3 d5 exd5 cxd5 Nf3 Nc6 Nc3 d4 Ne2 e5 Bg5 f6 Bh4 Bc5 Qd2 Bb4 c3 dxc3 bxc3 Bd6 Ng3 Nge7 Be2 Bd7 O-O g5 Bxg5 fxg5 Nxg5 Ng6 d4 exd4 Qxd4 Nxd4,B10,3,2.72,-48,Short,Caro-Kann Defense: Breyer Variation,0.08,Intermediate,Intermediate,0.03
18323,UAyNP5uD,True,10,resign,black,10+0,Nc3 d5 d4 Nf6 Nf3 Bf5 Bf4 a6 e3 Nc6,D01,4,1.21,-320,Short,Queen's Pawn Game: Chigorin Variation,0.12,Intermediate,Intermediate,0.1
18324,FUtKNNSf,True,59,mate,white,10+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 e6 d4 Nc6 Bb5 Bd7 O-O Nce7 Bxd7+ Qxd7 Bf4 Nc6 a4 Bd6 Bxd6 Qxd6 Qd3 Nf6 Qb5 O-O Rab1 b6 Qd3 Qd8 Rfe1 Nd5 Nxd5 exd5 Qb5 Ne7 Re2 Qe8 Qb3 a6 Rbe1 g6 Rxe7 Qc8 Qxd5 c6 Qb3 b5 axb5 axb5 Qe3 Qf5 Re5 Qc8 Qh6 Kh8 Ng5 Kg8 Qxh7#,B01,4,5.02,246,Short,Scandinavian Defense: Mieses-Kotroc Variation,0.09,Intermediate,Intermediate,0.02
18325,0vSN6TVh,True,92,resign,black,10+0,e4 e5 Nf3 d6 Be2 Bg4 d3 Bxf3 Bxf3 Nf6 Nc3 a6 Bg5 g6 Nd5 Bg7 Qd2 Nbd7 Bh6 Bxh6 Qxh6 Qe7 Nxe7 Kxe7 Qd2 Rhf8 Qc3 c5 Qb3 b5 c4 Rab8 cxb5 axb5 a4 bxa4 Qxa4 Ra8 Qd1 Rab8 Rb1 h5 Qc2 Rb7 Qa4 Rfb8 Qc2 Ke6 Qc4+ Ke7 h3 Rxb2 Rxb2 Rxb2 g4 Rb1+ Ke2 Rxh1 Bxh1 hxg4 hxg4 Nxg4 Bg2 Ngf6 Bh3 Nb6 Qb5 Nbd7 Bxd7 Nxd7 Qb3 Ke8 Qd5 Ke7 Qc6 Ke6 Kf3 Ke7 Kg4 Nf6+ Kg5 Nh7+ Kh6 Nf6 Qc7+ Ke6 Qc8+ Ke7 Qc7+ Ke6 Kg7 Ne8+,C41,4,7.96,-8,Short,Philidor Defense #2,0.09,Intermediate,Intermediate,0.01
18326,TJeQKTDp,True,210,mate,black,10+0,e4 d6 Nf3 e5 Bb5+ c6 Ba4 b5 Bb3 Bg4 h3 Bh5 O-O Nd7 d3 Ngf6 Bg5 Be7 Nbd2 a5 c3 O-O a3 a4 Ba2 h6 Bxf6 Bxf6 Qe1 Bxf3 Nxf3 Qe7 c4 Kh8 b3 axb3 Bxb3 bxc4 Bxc4 c5 a4 Qd8 a5 Qc7 a6 Nb6 Rb1 Nxc4 dxc4 Rxa6 Qc3 Qa5 Qc2 Qa2 Qc1 Ra4 Ra1 Qxc4 Qe3 Qxe4 Rxa4 Qxa4 Qd3 Qc6 Rb1 e4 Qe2 exf3 gxf3 Re8 Qd3 c4 Qc2 Qxf3 Qxc4 Rf8 Qc2 Qxh3 Rc1 Bg5 Rd1 Rd8 Rd3 Qf5 Qd1 Qf6 Rd5 Bh4 Qd2 Bg5 Qd1 Qf4 Kf1 Qc1 Ke1 Qxd1+ Kxd1 f6 Ke2 Re8+ Kf3 Rd8 Kg4 Bc1 Kf5 Ba3 f3 Re8 f4 Kh7 Ra5 Bc5 Ra6 Rb8 Ra2 Rd8 Rg2 d5 Rd2 d4 Rd3 Re8 Kg4 Re3 Rd1 d3 f5 Bb4 Kf4 Rh3 Kg4 Re3 Kf4 Re8 Rxd3 Rh8 Rd7 Kg8 Rd8+ Bf8 Rc8 h5 Kg3 h4+ Kh3 Kf7 Rc7+ Be7 Rc6 g6 fxg6+ Kxg6 Rc7 Bd6 Rc6 Be5 Rc2 Bg3 Rc5 f5 Rc6+ Kg5 Rc5 Rd8 Rb5 Rd3 Rb7 Be1+ Kg2 Rg3+ Kf1 Bc3 Kf2 Be5 Rb5 Bf4 Rb7 h3 Rg7+ Kf6 Rxg3 Bxg3+ Kxg3 Ke5 Kxh3 Ke4 Kg2 Ke3 Kf1 Kf3 Kg1 Ke2 Kg2 f4 Kg1 f3 Kh1 f2 Kg2 f1=Q+ Kg3 Qf3+ Kh4 Qg2 Kh5 Kf3 Kh6 Kf4 Kh5 Qg5#,C41,4,15.95,29,Short,Philidor Defense #2,0.08,Intermediate,Intermediate,0.01
18327,z8ilhy4G,True,83,mate,white,10+0,e4 c5 Nc3 Nc6 Bb5 e6 Nf3 Nf6 d3 a6 Bxc6 dxc6 Bg5 Be7 O-O h6 Bxf6 gxf6 Re1 Bd6 h3 h5 Qd2 e5 Qe3 Rg8 Kf1 Be6 a3 Qd7 Reb1 Bxh3 gxh3 Qxh3+ Ke2 O-O-O b4 cxb4 axb4 Rg2 Rh1 Qg4 Rab1 h4 Rxh4 Qg3 Rh7 f5 Rxf7 f4 Qa7 Qxf2+ Qxf2 Rxf2+ Kxf2 a5 bxa5 Rg8 Rfxb7 Bc5+ Kf1 Rh8 Rb8+ Kd7 Rxh8 Kd6 a6 Ba7 Rb7 c5 Rxa7 Kc6 Rah7 c4 a7 Kb6 a8=Q cxd3 Rb7+ Kc6 Rh6+ Kc5 Qc8#,B25,4,9.82,-156,Short,Sicilian Defense: Closed Variation |  Traditional,0.12,Intermediate,Advanced,0.01
18328,JVV78yDG,False,29,outoftime,white,10+25,e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ exf6 c3 Be7 Bd3 Be6 Ne2 Bd5 Nf4 Bd6 Nxd5 cxd5 Qb3 Qe7+ Kd1 b6 Re1 Qxe1+ Kxe1 Kd7 Qxd5,B15,10,17.31,1066,Short,Caro-Kann Defense: Tartakower Variation,0.6,Master,Intermediate,0.03
18329,ZOQ2DVKU,True,120,mate,black,10+0,e4 d6 Nf3 e5 Nc3 Bg4 h3 Bh5 d3 Nc6 a3 Nd4 Be2 Nxe2 Qxe2 Nf6 g4 Bg6 Bg5 h6 Be3 Be7 h4 Nxg4 h5 Nxe3 hxg6 Nxc2+ Qxc2 fxg6 O-O-O Bg5+ Nxg5 Qxg5+ Kb1 Qf4 Nd5 Qf7 Qa4+ c6 Ne3 Qxf2 Nc4 Qd4 b4 b5 Qa6 bxc4 Qxc6+ Ke7 Qb7+ Ke6 dxc4 Qxc4 Qxg7 Qxe4+ Kb2 Qe2+ Kb3 Qe3+ Ka4 Qg5 Qc7 Qe7 Qc4+ Kd7 Rhg1 g5 Qg4+ Qe6 Qe4 Rac8 Qb7+ Rc7 Qb5+ Ke7 Rg2 Qd7 Rd5 Qxb5+ Kxb5 Rb8+ Ka6 Ra8 Rh2 Rc3 a4 Rc4 Kb5 Rh4 Rc2 Rb8+ Ka6 Rhxb4 Rc7+ Ke6 Rb5 Rxa4+ Ra5 Rxa5+ Kxa5 g4 Rc3 Rg8 Rg3 h5 Ka6 h4 Kxa7 hxg3 Kb7 g2 Kc7 g1=Q Kc6 Qc1+ Kb5 Rb8+ Ka5 Qa1#,C41,4,15.65,41,Short,Philidor Defense #2,0.13,Intermediate,Intermediate,0.01
18330,V5qVe62M,True,147,mate,white,10+0,e4 Nc6 d4 e5 d5 Nce7 Nf3 Ng6 Nc3 Bb4 Bd3 d6 O-O Nf6 h3 Nh5 Bg5 f6 Be3 O-O a3 Bxc3 bxc3 Nhf4 Bxf4 Nxf4 Re1 f5 exf5 Bxf5 Bxf5 Rxf5 c4 b6 a4 a5 c3 Qf6 Qb1 Rf8 Kh2 Qg6 g3 Qh6 gxf4 Qxf4+ Kg1 Qxf3 Kh2 Qxf2+ Kh1 Rg5 Rg1 Qf3+ Kh2 Rff5 Qf1 Qxc3 Rxg5 Rxf1 Rxf1 Qd2+ Rg2 Qd3 Rfg1 h6 Rxg7+ Kf8 Rg8+ Kf7 R8g7+ Kf6 R7g6+ Qxg6 Rxg6+ Kxg6 Kg3 Kf5 Kf3 h5 Ke3 e4 Kf2 Kf4 Ke2 h4 Kf2 e3+ Kg2 e2 Kf2 Ke4 Kxe2 Kd4 Kf3 Kxc4 Kg4 Kxd5 Kxh4 Ke5 Kg5 d5 h4 d4 h5 d3 h6 d2 h7 d1=Q h8=Q+ Ke6 Qe8+ Kd5 Qd8+ Kc4 Qxd1 Kb4 Kf5 c5 Ke4 c4 Kd5 c3 Kd4 b5 axb5 Kxb5 Kxc3 a4 Qa1 Ka5 Kc4 Kb6 Qxa4 Kc7 Qa6 Kd7 Qb6 Kc8 Qa7 Kd8 Kd5 Ke8 Ke6 Kf8 Qf7#,B00,5,11.3,36,Short,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,0.08,Intermediate,Intermediate,0.01
18331,SFhda91Z,True,45,mate,white,30+0,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Qe2 e6 Nf3 Ngf6 Bg5 Be7 Bxf6 Bxf6 Nd6+ Kf8 O-O-O g6 Qd2 Kg7 h4 a5 Ng5 Bxg5 hxg5 a4 Qf4 Qe7 Ne4 e5 Qh4 exd4 Rxd4 c5 Rxd7 Bxd7 Qh6+ Kg8 Nf6+ Qxf6 gxf6 a3 Qg7#,B17,8,6.38,49,Short,Caro-Kann Defense: Karpov Variation,0.14,Intermediate,Intermediate,0.02
18332,nSvKFzXI,True,63,draw,draw,20+0,e4 e5 Nf3 d6 d3 c5 c4 Nc6 Nc3 Qf6 Nd5 Qd8 Be2 Nf6 Be3 Nxd5 cxd5 Nd4 Nxd4 exd4 Bd2 Be7 Bg4 Bxg4 Qxg4 O-O Bh6 Bf6 Bd2 g6 Bh6 Bg7 Bxg7 Kxg7 h4 Qa5+ Kf1 Qd2 b3 Qxd3+ Kg1 Qc3 Rf1 d3 h5 d2 hxg6 fxg6 Qh4 Rh8 Qe7+ Kg8 Qxd6 Qd3 Qe6+ Kg7 Qe5+ Kg8 Qe6+ Kg7 Qe7+ Kg8 Qe6+,C41,4,8.48,24,Short,Philidor Defense #2,0.13,Intermediate,Intermediate,0.02
